#PageRankData 0
# PageRank computation data result
# Copyright (C) 2012 Hitoshi Yamauchi
#
# result_index pagerank sorted_permulation_index
#
1612 0.000159151 408
1614 0.000245194 514
1615 0.00110797 1470
1616 0.000189417 1394
1617 0.000729922 1490
1619 0.00081323 567
1621 0.000933939 1349
1622 0.00153911 36
1625 0.000389813 1207
1626 0.000114408 970
1627 0.000121418 623
1628 0.000213718 1552
1629 9.709e-05 37
1630 0.000248076 860
1631 5.9251e-05 1765
1636 0.00017429 1570
1638 0.00192976 23
1639 0.00235709 1018
1641 0.000148844 530
1642 0.000332884 572
1648 0.00259011 14
1649 8.40748e-05 880
1653 9.45084e-05 1650
1657 2.30272e-05 1421
1662 3.17816e-05 769
1665 0.000182954 1775
1666 0.00201315 815
1667 0.000901776 81
1668 0.000535167 665
1669 0.00210958 1151
1670 0.00271441 114
1671 0.000205928 616
1676 0.000253082 561
1677 7.68993e-05 1214
1680 0.000150771 581
1684 9.0784e-05 650
1687 0.000641541 48
1688 0.00155453 334
1689 3.52207e-05 1005
1694 0.000108957 274
1696 0.0014996 918
1698 3.1391e-05 1053
1699 4.47153e-05 1295
1703 0.000114409 442
1704 0.0002501 195
1705 1.83198e-05 1573
1706 6.25461e-05 1156
1708 7.98305e-05 143
1713 0.000187814 269
1715 0.00246383 1656
1716 0.000106992 112
1717 0.000106992 1545
1719 8.47348e-05 1712
1720 0.000152176 547
1721 0.000291466 1399
1722 0.000297756 1275
1723 0.000105713 1382
1724 4.2053e-05 1513
1725 2.73056e-05 852
1727 0.000228893 17
1728 0.000231781 1776
1729 0.000287022 1029
1731 5.80374e-05 897
1732 0.000581859 1446
1733 0.000146629 1154
1734 0.000119691 1566
1737 0.00998028 1221
1740 0.000248471 35
1741 0.000106992 1571
1742 0.000195088 1742
1743 1.65486e-05 175
1748 1.95042e-05 614
1750 0.00625642 1343
1754 0.00092819 1404
1755 2.23717e-05 439
1757 6.49137e-05 77
1760 4.41918e-05 874
1764 0.0048536 1111
1765 0.00148258 1774
1767 8.48779e-05 1314
1769 0.00148556 199
1770 0.000403443 498
1775 1.87528e-05 444
1777 0.000100086 1051
1778 4.14523e-05 1647
1781 0.00254448 1565
1783 8.8427e-05 1758
1784 9.84007e-05 1441
1785 0.000288558 1105
1786 5.00726e-05 231
1788 3.83623e-05 1256
1789 7.7874e-05 1220
1790 0.000121995 301
1792 4.73264e-05 1613
1796 0.00400909 714
1797 0.000131352 980
1798 0.000115012 864
1800 0.00216841 1067
1801 0.00405098 736
1802 0.000774476 261
1803 6.40912e-05 485
1804 9.35068e-05 1648
1805 5.2409e-05 480
1807 4.14523e-05 1327
1808 0.000149132 1506
1810 0.000536881 1554
1812 0.000412516 1807
1813 3.97294e-05 1376
1815 0.00013323 654
1816 0.000341858 655
1819 3.06197e-05 237
1823 0.000772383 1596
1827 0.000219438 296
1828 0.00310638 144
1829 0.000135633 1085
1830 0.000681124 1757
1831 3.89345e-05 1523
1832 0.000321055 126
1834 0.000150913 121
1835 4.78285e-05 1342
1836 0.000851906 1219
1839 0.000214645 233
1840 0.00089838 1663
1843 0.00057093 412
1845 0.000482382 1509
1846 0.00229666 1543
1847 6.70263e-05 1727
1848 2.6953e-05 392
1849 0.000259279 368
1850 0.000675209 344
1851 0.00216335 258
1852 0.000175283 1761
1853 0.000709555 348
1854 0.00259185 1415
1856 0.000660259 1413
1860 0.000275114 842
1861 2.19542e-05 1364
1864 2.32865e-05 1793
1865 0.00231219 524
1867 0.00203475 721
1869 2.30272e-05 849
1870 0.000131493 277
1871 0.000465495 582
1872 0.00229781 99
1873 1.95042e-05 425
1874 4.52558e-05 1210
1875 3.6101e-05 1144
1876 0.000290293 38
1877 4.83356e-05 1531
1878 0.000461175 1808
1879 4.82869e-05 546
1880 8.9564e-05 653
1881 2.01241e-05 1766
1883 0.00100648 1586
1885 2.19089e-05 1783
1886 3.1391e-05 578
1889 0.000196335 902
1890 0.000299978 1468
1893 0.000317673 495
1896 6.26423e-05 1627
1897 3.56866e-05 1618
1898 0.00103008 115
1900 0.00136359 516
1901 2.00508e-05 967
1902 0.00341992 65
1904 0.00055277 883
1907 0.000250487 1809
1908 8.2375e-05 1263
1910 0.00076704 826
1914 0.000210654 1593
1915 2.58433e-05 1233
1916 2.11068e-05 1354
1917 3.01071e-05 953
1919 4.78285e-05 867
1921 5.04419e-05 1559
1922 0.000135814 1449
1924 0.00149375 1678
1926 0.000327952 83
1928 9.06518e-05 1801
1929 0.00650102 830
1932 0.000188812 1
1934 0.00010101 1583
1935 0.000345832 1745
1938 2.21722e-05 913
1946 0.000276812 275
1950 6.44332e-05 12
1952 0.00034499 262
1953 2.97198e-05 92
1954 0.000544673 702
1955 2.83486e-05 378
1956 0.000363236 722
1957 6.55888e-05 1196
1958 0.000515698 1569
1963 0.000405663 44
1964 0.00112232 682
1965 0.000700669 699
1967 0.001698 1276
1968 0.000140458 526
1969 9.27049e-05 1075
1970 0.000491866 371
1971 0.00151754 1046
1972 0.000417316 1603
1973 0.000179181 167
1974 8.68804e-05 529
1977 0.000194835 13
1978 1.69285e-05 1192
1979 1.69285e-05 1474
1980 0.00031255 1319
1981 1.99088e-05 1395
1982 3.57604e-05 273
1984 5.6336e-05 525
1985 0.000250494 55
1986 9.34773e-05 345
1987 0.000453287 1069
1988 8.05528e-05 1024
1991 4.26345e-05 430
1992 7.4816e-05 963
1993 0.000113326 1253
1994 0.000174109 1477
1996 0.000131352 278
1997 0.000136602 957
1998 0.00110111 1576
2000 0.00159649 1175
2001 0.00109429 18
2004 0.000110532 720
2005 1.84551e-05 1548
2006 0.000141582 155
2010 0.00124849 990
2011 0.000750402 1749
2013 1.89982e-05 829
2014 0.00167173 944
2019 0.000129168 1068
2022 0.00192936 1555
2023 0.000253201 544
2024 0.000826507 727
2025 0.000590105 1383
2026 0.000169263 1606
2027 0.00229888 1561
2029 0.000300754 548
2031 3.77007e-05 1080
2032 0.000871621 1340
2034 3.43864e-05 266
2039 0.000507564 1486
2040 2.66699e-05 227
2041 3.14873e-05 658
2044 0.00146643 1259
2045 0.000445997 772
2046 0.000800882 1624
2047 0.000523643 1638
2048 8.14122e-05 1362
2050 0.000521537 289
2051 1.70679e-05 42
2055 0.000778191 1741
2058 0.00143168 749
2059 0.000105197 1360
2060 3.34969e-05 1806
2067 0.00017685 1669
2069 0.00126501 1459
2075 3.30067e-05 1482
2078 1.65486e-05 941
2087 0.00203684 859
2089 6.20077e-05 462
2095 0.00018293 1402
2096 0.000106992 1747
2099 0.000296817 1771
2103 2.60907e-05 119
2104 0.00109992 914
2107 8.76796e-05 1408
2108 5.10084e-05 192
2109 0.000116717 609
2110 7.88432e-05 1668
2112 7.15139e-05 1424
2113 6.772e-05 1595
2114 7.32427e-05 511
2115 2.93399e-05 1585
2119 0.00105171 1512
2121 0.00149041 474
2122 0.000934366 1118
2123 6.54453e-05 481
2126 0.00564999 1186
2128 0.000106992 96
2130 0.000474651 56
2131 0.000107586 1293
2132 8.43113e-05 625
2133 6.39953e-05 1532
